,4. close
1639,28.5
1640,27.9075
1641,27.37
1642,28.26
1643,28.545
1644,28.65
1645,29.05
1646,28.64
1647,28.109
1648,29.73
1649,30.981
1650,31.24
1651,30.79
1652,32.469
1653,31.54
1654,31.08
1655,30.82
1656,30.729
1657,29.66
1658,30.14
1659,29.85
1660,30.1
1661,30.9475
1662,31.72
1663,31.3
1664,30.59
1665,29.0607
1666,29.4213
1667,28.76
1668,27.77
1669,28.0
1670,26.6197
1671,25.9112
1672,26.05
1673,26.51
1674,26.93
1675,26.26
1676,27.36
1677,27.41
1678,27.71
1679,26.75
1680,26.812
1681,28.24
1682,27.5801
1683,27.98
1684,27.84
1685,27.485
1686,26.97
1687,27.71
1688,27.46
1689,27.04
1690,28.0
1691,27.32
1692,26.36
1693,26.15
1694,25.94
1695,23.998
1696,24.32
1697,23.1
1698,22.92
1699,23.5607
1700,22.17
1701,22.36
1702,19.86
1703,20.07
1704,19.21
1705,19.99
1706,20.47
1707,21.1712
1708,21.25
1709,21.18
1710,21.21
1711,21.11
1712,21.9425
1713,22.56
1714,23.2299
1715,19.5
1716,19.321
1717,19.0
1718,18.975
1719,19.88
1720,19.48
1721,19.52
1722,19.5181
1723,19.75
1724,19.64
1725,20.227
1726,20.4
1727,20.91
1728,21.9475
1729,21.83
1730,22.27
1731,21.99
1732,21.66
1733,20.32
1734,20.62
1735,20.28
1736,20.79
1737,22.86
1738,22.59
1739,23.29
1740,21.87
1741,21.52
1742,22.0
1743,20.713
1744,20.931
1745,19.43
1746,18.81
1747,18.98
1748,18.96
1749,18.58
1750,17.729
1751,18.058
1752,19.0885
1753,19.1
1754,19.34
1755,19.15
1756,19.409
1757,19.44
1758,19.439
1759,19.159
1760,20.011
1761,19.05
1762,19.87
1763,21.2
1764,20.38
1765,21.6
1766,21.807
1767,21.01
1768,20.72
1769,20.72
1770,21.92
1771,21.09
1772,20.04
1773,20.88
1774,21.71
1775,23.15
1776,23.705
1777,26.845
1778,29.34
1779,28.45
1780,28.75
1781,28.76
1782,29.0
1783,29.11
1784,28.09
1785,28.245
1786,30.72
1787,30.81
1788,30.97
1789,31.47
1790,32.17
1791,31.73
1792,31.47
1793,31.2
1794,30.771
1795,31.095
1796,31.36
1797,32.23
1798,33.1
1799,32.06
1800,33.05
1801,31.84
1802,31.6
1803,31.911
1804,31.41
1805,30.014
1806,28.29
1807,27.27
1808,27.4
1809,27.005
1810,27.1
1811,26.31
1812,26.81
1813,25.869
1814,26.9
1815,27.72
1816,29.6
1817,28.19
1818,28.84
1819,31.91
1820,33.03
1821,32.0
1822,31.0
1823,34.03
1824,38.2318
